movieId,Title,genres,Poster
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31195,Pippi in the South Seas (Pippi Långstrump på de sju haven) (1970),Adventure|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31201,Pippi on the Run (På rymmen med Pippi Långstrump) (1970),Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31223,Racing Stripes (2005),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31422,Are We There Yet? (2005),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31447,Magic in the Water (1995),Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31555,Mac and Me (1988),Children|Fantasy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31687,Pooh's Heffalump Movie (2005),Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
32062,Courage Mountain (1990),Adventure|Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
32153,Once Upon a Forest (1993),Adventure|Animation|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
32230,"Snow Queen, The (Lumikuningatar) (1986)",Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
32289,Ice Princess (2005),Children|Comedy|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
33140,Down and Derby (2005),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
33463,DuckTales: The Movie - Treasure of the Lost Lamp (1990),Adventure|Animation|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
33639,Mad Hot Ballroom (2005),Children|Documentary,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
34321,Bad News Bears (2005),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
34332,Sky High (2005),Action|Adventure|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
34624,Summer Magic (1963),Children|Comedy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
39307,Dreamer: Inspired by a True Story (2005),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
39529,"Race for Your Life, Charlie Brown (1977)",Adventure|Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
40851,Zathura (2005),Action|Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
42734,Hoodwinked! (2005),Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
42958,Little Manhattan (2005),Children|Comedy|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
43560,Nanny McPhee (2005),Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
43869,Curious George (2006),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
43926,Doogal (2006),Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
44155,Five Children and It (2004),Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
44225,Aquamarine (2006),Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
44763,"Brothers Lionheart, The (Bröderna Lejonhjärta) (1977)",Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
44949,Hoot (2006),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
44966,Where the Red Fern Grows (1974),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
45038,Pinocchio and the Emperor of the Night (1987),Animation|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
45208,RV (2006),Adventure|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
45517,Cars (2006),Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
46948,Monster House (2006),Animation|Children|Fantasy|Mystery,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47264,Barnyard: The Original Party Animals (2006),Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47516,Material Girls (2006),Children|Comedy|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47606,Captain January (1936),Children|Comedy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47642,How to Eat Fried Worms (2006),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47805,Lassie (2005),Adventure|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
47868,Ronja Robbersdaughter (Ronja Rövardotter) (1984),Adventure|Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
48059,"Boy Named Charlie Brown, A (1969)",Animation|Children|Comedy|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
48061,Snoopy Come Home (1972),Animation|Children|Comedy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
48159,Everyone's Hero (2006),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
48522,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
48791,Flicka (2006),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
48895,Little Secrets (2001),Children|Comedy|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
49642,Unaccompanied Minors (2006),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
50149,Happily N'Ever After (2007),Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
50162,Arthur and the Invisibles (2007),Action|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
50872,Ratatouille (2007),Animation|Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
51194,Like Mike 2: Streetball (2006),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
51354,Emil i Lönneberga (1971),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
52938,"Adventures of Mark Twain, The (1986)",Adventure|Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
53460,Surf's Up (2007),Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
53554,"Blue Bird, The (1940)",Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
53855,Johnny Tremain (1957),Adventure|Children|War,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
53857,Alan & Naomi (1992),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
54278,Underdog (2007),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
54768,Daddy Day Camp (2007),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
55681,Valhalla (1986),Adventure|Animation|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
55856,Azur & Asmar (Azur et Asmar) (2006),Adventure|Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
55955,Fred Claus (2007),Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
55999,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
56176,Alvin and the Chipmunks (2007),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
58324,"Pirates Who Don't Do Anything: A VeggieTales Movie, The (2008)",Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
58598,Phar Lap (1983),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
58652,CJ7 (Cheung Gong 7 hou) (2008),Children|Comedy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
59141,Son of Rambow (2007),Children|Comedy|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
59382,Flight of the Red Balloon (2007),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60110,Tom Sawyer (1973),Adventure|Children|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60141,St. Trinian's (2007),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60259,Bambi 2 (2006),Animation|Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
60803,"Little Drummer Boy, The (1968)",Animation|Children|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
61267,Fly Me to the Moon (2008),Adventure|Animation|Children|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
61634,Son of Lassie (1945),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
62376,City of Ember (2008),Adventure|Children|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) (2008),Adventure|Animation|Children|Drama|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
63237,Happily Ever After (1993),Animation|Children|Comedy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
63329,Christmas Story (Joulutarina) (2007),Children|Drama|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
64288,Ace of Hearts (2008),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
65088,Bedtime Stories (2008),Adventure|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
65435,Open Season 2 (2008),Adventure|Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
66304,Hotel for Dogs (2009),Adventure|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
67845,My Friend Henry (Ystäväni Henry) (2004),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
68954,Up (2009),Adventure|Animation|Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
69072,The Winslow Boy (1948),Children|Crime|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
69227,Ernest Rides Again (1993),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
69689,Resan Till Melonia (1989),Adventure|Animation|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
69873,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les) (1998)",Children|Comedy|Fantasy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
69928,"Muppet Musicians of Bremen, The (1972)",Children|Comedy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
70282,Aliens in the Attic (2009),Adventure|Children|Fantasy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
70517,Army Brats (Schatjes!) (1984),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
70697,G-Force (2009),Action|Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
71821,Shorts (2009),Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
72209,Astro Boy (2009),Action|Animation|Children|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
72618,Summer of the Monkeys (1998),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
73462,Ernest Goes to School (1994),Children|Comedy|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
73664,Dragon Hunters (Chasseurs de dragons) (2008),Adventure|Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
73879,Motocrossed (2001),Action|Children|Comedy|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
74089,Peter Pan (1960),Children|Fantasy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
74630,Tom Thumb (1958),Children|Fantasy|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
76108,Tom and Jerry: The Movie (1992),Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
77206,Diary of a Wimpy Kid (2010),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
77264,Ballet Shoes (2007),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
77820,Furry Vengeance (2010),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
78009,Donkey Skin (Peau d'âne) (1970),Children|Drama|Fantasy|Musical|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
78991,Slam Dunk Ernest (1995),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
79224,"Karate Kid, The (2010)",Action|Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
79287,"Wizard of Oz, The (1925)",Adventure|Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Children|Comedy|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)",Animation|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
79572,Ramona and Beezus (2010),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
80141,"Christmas Toy, The (1986)",Children|Musical,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
80160,"Flintstone Kids' Just Say No Special, The (1988)",Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
80442,Freedom Park (2004),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
80617,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
80950,"Private War of Major Benson, The (1955)",Children|Comedy|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
82395,Saving Shiloh (2006),Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
82722,"Sarah, Plain and Tall (1991)",Children|Drama,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
83049,Toothless (1997),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
83115,"Polar Bear King, The (Kvitebjørn Kong Valemon) (1991)",Adventure|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
83177,Yogi Bear (2010),Children|Comedy,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
83803,Day & Night (2010),Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
84312,Home Alone 4 (2002),Children|Comedy|Crime,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,https://moviereelist.com/wp-content/uploads/2019/07/poster-placeholder.jpg
